"id","order_id","client_id","item_id","merchant_id","date_created","item_name","order_notes","normal_price","discounted_price","size","qty","cooking_ref","addon","ingredients","non_taxable"
"335141","149515","17078","12579","151","2020-09-05","4Pcs of Wings",,"6000.0000","6000.0000","regular","1",,"[]",,"1"
"335142","149516","9175","8428","44","2020-09-05","Cape auction classic white 5L",,"24500.0000","24500.0000","regular","1",,"[]",,"1"
"335143","149517","3676","7478","92","2020-09-05","Crispy chicken",,"3500.0000","3500.0000","regular","3",,"[{""addon_name"":""French fries"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":1000},{""addon_name"":""Crispy chicken Menu"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":1500}]",,"1"
"335144","149518","8160","3336","40","2020-09-05","Porky Porky Pizza",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"335145","149518","8160","3337","40","2020-09-05","Mexican Chicken Pizza",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"335146","149519","2599","3926","44","2020-09-05","Amarula Cream (375ml)",,"12500.0000","12500.0000","regular","1",,"[]",,"1"
"335147","149520","1094","10838","98","2020-09-05","Oreo nutella",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"335148","149521","9744","2661","2","2020-09-05","Mosquito Repellent Heater",,"2500.0000","2500.0000","regular","2",,"[]",,"1"
"335149","149521","9744","2685","2","2020-09-05","Din Pic Toilet Freshner",,"1800.0000","1800.0000","regular","1",,"[]",,"1"
"335150","149521","9744","588","2","2020-09-05","Salsa",,"300.0000","300.0000","regular","6",,"[]",,"1"
"335151","149521","9744","176","2","2020-09-05","Nyabisindu Milk",,"500.0000","500.0000","regular","2",,"[{""addon_name"":""500ml"",""addon_category"":""Nyabisindu Milk"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335152","149521","9744","2346","2","2020-09-05","Amara men",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"335153","149521","9744","749","2","2020-09-05","Agashya Juice",,"6000.0000","6000.0000","regular","1",,"[]",,"1"
"335154","149522","16913","1925","30","2020-09-05","Tokyo","pls include the lemon or lime","9800.0000","9800.0000","regular","1",,"[]",,"1"
"335155","149522","16913","1940","30","2020-09-05","Japanda salad","pls include the lemon or lime","3200.0000","3200.0000","regular","1",,"[]",,"1"
"335156","149523","14233","4301","53","2020-09-05","2 Pieces Chicken, Chips & Soda",,"5500.0000","5500.0000","regular","1",,"[{""addon_name"":""Citron"",""addon_category"":""Soda"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335157","149524","10013","10250","122","2020-09-05","Kuku Choma",,"10000.0000","10000.0000","Full","1",,"[]",,"1"
"335158","149524","10013","10259","122","2020-09-05","Zingalo",,"1500.0000","1500.0000","regular","1",,"[]",,"1"
"335159","149524","10013","10259","122","2020-09-05","Zingalo",,"1500.0000","1500.0000","regular","1",,"[]",,"1"
"335160","149525","615","9371","115","2020-09-05","Sundae Fundae",,"21350.0000","21350.0000","4 Litres","1",,"[]",,"1"
"335161","149526","15652","12477","86","2020-09-05","Le Frenchie",,"4900.0000","4900.0000","regular","1",,"[{""addon_name"":""Fries"",""addon_category"":""Choice"",""addon_qty"":1,""addon_price"":1000},{""addon_name"":""Cheddar"",""addon_category"":""Extra"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"335162","149526","15652","12476","86","2020-09-05","Le Mexicano",,"4900.0000","4900.0000","regular","1",,"[{""addon_name"":""Plain"",""addon_category"":""Choice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335163","149527","16153","12264","3","2020-09-05","Steak Burrito","plz bring this to kacyiru kwa solina","5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pineapple"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Honey lime dressing"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chips & salsa"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":600},{""addon_name"":""Steak quesadilla"",""addon_category"":""40% OFF ON QUESADILLA"",""addon_qty"":1,""addon_price"":2700}]",,"1"
"335164","149528","15784","7472","92","2020-09-05","Hamburger",,"2000.0000","2000.0000","regular","4",,"[{""addon_name"":""Single"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335165","149529","9744","1017","2","2020-09-05","Tanzania Rice",,"1200.0000","1200.0000","regular","3",,"[{""addon_name"":""1Kg"",""addon_category"":""Tanzania Rice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335166","149530","7933","3954","44","2020-09-05","Drostdy-Hof Claret 5L",,"35000.0000","35000.0000","regular","1",,"[]",,"1"
"335167","149531","3399","1955","26","2020-09-05","Futomaki roll",,"10000.0000","10000.0000","regular","1",,"[]",,"1"
"335168","149532","7096","4523","54","2020-09-05","Plain Saag",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Hot"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335169","149532","7096","4546","54","2020-09-05","Coconut Fish (Non-Veg)",,"8300.0000","8300.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335170","149532","7096","5723","54","2020-09-05","Plain Naan",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335171","149533","9744","1029","2","2020-09-05","Brown Sugar",,"600.0000","600.0000","regular","3",,"[{""addon_name"":""1Kg"",""addon_category"":""Brown Sugar"",""addon_qty"":1,""addon_price"":400}]",,"1"
"335172","149534","2918","767","2","2020-09-05","Soda",,"700.0000","700.0000","regular","1",,"[{""addon_name"":""Coca Cola"",""addon_category"":""Choice of Soda"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335173","149534","2918","740","2","2020-09-05","Delmonte Juices",,"2000.0000","2000.0000","regular","1",,"[{""addon_name"":""Pineapple & orange"",""addon_category"":""Delmonte Juices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335174","149534","2918","736","2","2020-09-05","Ceres Juices",,"2000.0000","2000.0000","regular","1",,"[{""addon_name"":""Tropical delight"",""addon_category"":""Ceres Juices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335175","149535","13902","6586","53","2020-09-05","Chicken BBQ",,"5000.0000","5000.0000","Regular (20Cm)","1",,"[]",,"1"
"335176","149535","13902","4296","53","2020-09-05","5 Pieces Fiver",,"7600.0000","7600.0000","regular","1",,"[]",,"1"
"335177","149536","7259","6782","18","2020-09-05","Diavola",,"7500.0000","7500.0000","regular","1",,"[]",,"1"
"335178","149536","7259","6792","18","2020-09-05","Dionigi",,"8800.0000","8800.0000","regular","1",,"[]",,"1"
"335179","149536","7259","6797","18","2020-09-05","Soleluna",,"8800.0000","8800.0000","regular","1",,"[]",,"1"
"335180","149536","7259","6829","18","2020-09-05","Bomba",,"8800.0000","8800.0000","regular","1",,"[]",,"1"
"335181","149537","357","4608","54","2020-09-05","Vegetable Hakka Noodles",,"5300.0000","5300.0000","regular","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335182","149538","16092","8464","100","2020-09-05","Turbo King",,"700.0000","700.0000","regular","10",,"[]",,"1"
"335183","149539","16092","8464","100","2020-09-05","Turbo King",,"700.0000","700.0000","regular","10",,"[]",,"1"
"335184","149540","16762","9367","115","2020-09-05","Chocolate","To delivery to Ms Kelsey","10550.0000","10550.0000","2 Litres","1",,"[]",,"1"
"335185","149541","802","8097","96","2020-09-05","L’Escalope de Poulet Panée",,"8800.0000","8800.0000","regular","1",,"[{""addon_name"":""Croquettes de pommes de terre \/ Potato croquettes"",""addon_category"":""Accompagnement pour Viandes"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335186","149542","2771","13098","84","2020-09-05","Cheddar cheese burger",,"12000.0000","12000.0000","regular","2",,"[]",,"1"
"335187","149542","2771","13105","84","2020-09-05","Tiramisu",,"8500.0000","8500.0000","regular","2",,"[]",,"1"
"335188","149543","2739","13100","84","2020-09-05","Mushrooms and white truffle oil risotto",,"13500.0000","13500.0000","regular","1",,"[]",,"1"
"335189","149543","2739","13097","84","2020-09-05","Grilled beef fillet 250g",,"14500.0000","14500.0000","regular","1",,"[]",,"1"
"335190","149544","8492","7767","95","2020-09-05","Mango Twist",,"4000.0000","4000.0000","regular","1",,"[]",,"1"
"335191","149545","2739","13100","84","2020-09-05","Mushrooms and white truffle oil risotto",,"13500.0000","13500.0000","regular","1",,"[]",,"1"
"335192","149545","2739","13097","84","2020-09-05","Grilled beef fillet 250g",,"14500.0000","14500.0000","regular","1",,"[]",,"1"
"335193","149546","2605","6782","18","2020-09-05","Diavola",,"7500.0000","7500.0000","regular","2",,"[{""addon_name"":""Garlic"",""addon_category"":""ANY EXTRA INGREDIENT YOU WOULD LIKE ON YOUR PIZZA?"",""addon_qty"":1,""addon_price"":500}]",,"1"
"335194","149547","9489","7472","92","2020-09-05","Hamburger","no tomatoes on the beef burger","2000.0000","2000.0000","regular","1",,"[{""addon_name"":""Single"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335195","149547","9489","7474","92","2020-09-05","Smoke House","no tomatoes on the beef burger","3500.0000","3500.0000","regular","1",,"[{""addon_name"":""Single"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335196","149547","9489","7474","92","2020-09-05","Smoke House","no tomatoes on the beef burger","3500.0000","3500.0000","regular","2",,"[{""addon_name"":""Single"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335197","149548","484","7155","89","2020-09-05","Chicken shawarma sandwich",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"335198","149549","2739","13100","84","2020-09-05","Mushrooms and white truffle oil risotto",,"13500.0000","13500.0000","regular","1",,"[]",,"1"
"335199","149549","2739","13097","84","2020-09-05","Grilled beef fillet 250g",,"14500.0000","14500.0000","regular","1",,"[]",,"1"
"335200","149550","5598","8273","97","2020-09-05","Tally Fresh made Chapatti",,"200.0000","200.0000","regular","20",,"[]",,"1"
"335201","149551","1480","12265","3","2020-09-05","Chicken Burrito",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Veggie quesadilla"",""addon_category"":""40% OFF ON QUESADILLA"",""addon_qty"":1,""addon_price"":2100}]",,"1"
"335202","149551","1480","323","3","2020-09-05","Veggie Burrito Bowl",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cabbage"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Coca Cola"",""addon_category"":""Would you like to add a Soda?"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"335203","149551","1480","405","3","2020-09-05","Plain Tortilla",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335204","149552","357","6588","53","2020-09-05","Peri- Peri Chicken",,"7000.0000","7000.0000","Medium (25Cm)","1",,"[]",,"1"
"335205","149552","357","4312","53","2020-09-05","Coca Cola (50cl)",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335206","149552","357","4311","53","2020-09-05","Citron (50cl)",,"1000.0000","1000.0000","regular","3",,"[]",,"1"
"335207","149553","57","3336","40","2020-09-05","Porky Porky Pizza",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"335208","149553","57","3337","40","2020-09-05","Mexican Chicken Pizza",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"335209","149554","8160","3336","40","2020-09-05","Porky Porky Pizza",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"335210","149554","8160","3337","40","2020-09-05","Mexican Chicken Pizza",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"335211","149555","2711","6781","18","2020-09-05","Funghi",,"7500.0000","7500.0000","regular","1",,"[]",,"1"
"335212","149555","2711","6797","18","2020-09-05","Soleluna",,"8800.0000","8800.0000","regular","1",,"[]",,"1"
"335213","149556","8492","1113","19","2020-09-05","Pizza Kabana",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"335214","149557","17397","12264","3","2020-09-05","Steak Burrito",,"5000.0000","5000.0000","regular","2",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Avocado cream sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chips & salsa"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":600},{""addon_name"":""Sour Cream"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":500},{""addon_name"":""Pulled pork quesadilla"",""addon_category"":""40% OFF ON QUESADILLA"",""addon_qty"":1,""addon_price"":2700}]",,"1"
"335215","149558","1478","6809","18","2020-09-05","Disco volante",,"7800.0000","7800.0000","regular","1",,"[]",,"1"
"335216","149559","269","12306","44","2020-09-05","Roche Mazet Merlot",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"335217","149560","970","96","3","2020-09-05","Chicken quesadilla",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Large"",""addon_category"":""Size"",""addon_qty"":1,""addon_price"":500}]",,"1"
"335218","149561","2814","6870","18","2020-09-05","Alessandro",,"8800.0000","8800.0000","regular","1",,"[{""addon_name"":""Italian salami"",""addon_category"":""ANY EXTRA INGREDIENT YOU WOULD LIKE ON YOUR PIZZA?"",""addon_qty"":1,""addon_price"":2000}]",,"1"
"335219","149562","8160","3336","40","2020-09-05","Porky Porky Pizza",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"335220","149562","8160","3337","40","2020-09-05","Mexican Chicken Pizza",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"335221","149563","16601","8030","44","2020-09-05","Freixenet ice colgante semi",,"16000.0000","16000.0000","regular","1",,"[]",,"1"
"335222","149564","358","6586","53","2020-09-05","Chicken BBQ",,"7500.0000","7500.0000","Medium (25Cm)","1",,"[]",,"1"
"335223","149565","1819","3434","31","2020-09-05","Saag Dahi Kebab","no cream no dairy no ghee","5500.0000","5500.0000","regular","1",,"[{""addon_name"":""Hot"",""addon_category"":""YOUR EXTRAS"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335224","149566","1141","1104","19","2020-09-05","Chicken Pizza",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"335225","149567","8160","3336","40","2020-09-05","Porky Porky Pizza",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"335226","149567","8160","3337","40","2020-09-05","Mexican Chicken Pizza",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"335227","149568","7315","12265","3","2020-09-05","Chicken Burrito","please ensure the chicken does not have skin or cartilege (good pieces) and there is enough cheese. thx","5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Pineapple"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cabbage"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chicken quesadilla"",""addon_category"":""40% OFF ON QUESADILLA"",""addon_qty"":1,""addon_price"":2700}]",,"1"
"335228","149569","1819","3434","31","2020-09-05","Saag Dahi Kebab","no cream no dairy no ghee","5500.0000","5500.0000","regular","1",,"[{""addon_name"":""Hot"",""addon_category"":""YOUR EXTRAS"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335229","149570","8771","1096","8","2020-09-05","4 Seasons Pizza","no seafood","5000.0000","5000.0000","regular","1",,"[]",,"1"
"335230","149571","17398","8283","97","2020-09-05","Small size",,"10000.0000","10000.0000","regular","1",,"[{""addon_name"":""Vanilla"",""addon_category"":""Flavor"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335231","149572","17002","9716","119","2020-09-05","Croque Monsieur",,"3000.0000","3000.0000","regular","6",,"[]",,"1"
"335232","149573","2041","8268","97","2020-09-06","Tally Sweet loaf",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335233","149574","16067","5461","64","2020-09-06","Full Java breakfast combo",,"6800.0000","6800.0000","regular","1",,"[{""addon_name"":""Single masala tea"",""addon_category"":""Drink"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Sausage"",""addon_category"":""Choice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335234","149575","2747","5361","64","2020-09-06","Cafe au Lait","Brown bread with omelette. substitute cheese for ham. sub side salad and vinaigrette for homefries.","1600.0000","1600.0000","small","1",,"[]",,"1"
"335235","149575","2747","5469","64","2020-09-06","Denver omelette","Brown bread with omelette. substitute cheese for ham. sub side salad and vinaigrette for homefries.","5300.0000","5300.0000","regular","1",,"[]",,"1"
"335236","149576","2041","10615","128","2020-09-06","Plantain Yellow 1Kg",,"1200.0000","1200.0000","1kg","1",,"[]",,"1"
"335237","149576","2041","10572","128","2020-09-06","Parsley(Bunch)",,"360.0000","360.0000","regular","1",,"[]",,"1"
"335238","149576","2041","10615","128","2020-09-06","Plantain Yellow 1Kg",,"1200.0000","1200.0000","1kg","1",,"[]",,"1"
"335239","149576","2041","12678","128","2020-09-06","Garlic peeled 500mg",,"1800.0000","1800.0000","regular","1",,"[]",,"1"
"335240","149577","2798","6278","8","2020-09-06","Chapati",,"500.0000","500.0000","regular","2",,"[]",,"1"
"335241","149577","2798","307","8","2020-09-06","African tea",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"335242","149578","1860","1139","8","2020-09-06","Chicken Pizza",,"5500.0000","5500.0000","regular","1",,"[]",,"1"
"335243","149579","7001","8272","97","2020-09-06","Tally Special Mandazi packet (10 pcs)",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335244","149579","7001","8274","97","2020-09-06","Tally Beef Samosa",,"250.0000","250.0000","regular","4",,"[]",,"1"
"335245","149579","7001","8273","97","2020-09-06","Tally Fresh made Chapatti",,"200.0000","200.0000","regular","5",,"[]",,"1"
"335246","149580","1397","5463","64","2020-09-06","Breakfast Burritos",,"4800.0000","4800.0000","regular","1",,"[]",,"1"
"335247","149580","1397","5464","64","2020-09-06","Egg & cheese Breakfast Burrito",,"4000.0000","4000.0000","regular","1",,"[]",,"1"
"335248","149580","1397","5360","64","2020-09-06","Cappuccino",,"2700.0000","2700.0000","large","2",,"[]",,"1"
"335249","149581","1429","1564","24","2020-09-06","Beet Root (Bunch)",,"500.0000","500.0000","regular","2",,"[]",,"1"
"335250","149581","1429","1578","24","2020-09-06","Bell pepper colored-green (1Kg)",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335251","149581","1429","12846","24","2020-09-06","Brussels sprout (kg)",,"3500.0000","3500.0000","medium","1",,"[]",,"1"
"335252","149581","1429","1586","24","2020-09-06","Butternut Squash (1Kg)",,"1200.0000","1200.0000","regular","1",,"[]",,"1"
"335253","149581","1429","1594","24","2020-09-06","Carrot (1kg)",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335254","149581","1429","1605","24","2020-09-06","Cucumber Local",,"300.0000","300.0000","regular","3",,"[]",,"1"
"335255","149581","1429","1614","24","2020-09-06","Garlic - peeled (500g)",,"1800.0000","1800.0000","regular","1",,"[]",,"1"
"335256","149581","1429","1625","24","2020-09-06","Red Onions (1Kg)",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335257","149581","1429","5257","24","2020-09-06","Tomatoes (1kg)",,"1300.0000","1300.0000","medium","1",,"[]",,"1"
"335258","149581","1429","7092","24","2020-09-06","French Beans (Imiteja) (500gm)",,"600.0000","600.0000","large","1",,"[]",,"1"
"335259","149581","1429","8900","24","2020-09-06","Bean fresh (ibitonore) kg",,"1400.0000","1400.0000","medium","2",,"[]",,"1"
"335260","149581","1429","7470","24","2020-09-06","Guava (500gm)",,"1000.0000","1000.0000","medium","1",,"[]",,"1"
"335261","149581","1429","1659","24","2020-09-06","Apple Green (Piece)",,"500.0000","500.0000","regular","3",,"[]",,"1"
"335262","149581","1429","1663","24","2020-09-06","Banana (Small Size)",,"1200.0000","1200.0000","regular","1",,"[]",,"1"
"335263","149581","1429","1672","24","2020-09-06","Lemon Green (500g)",,"1250.0000","1250.0000","regular","1",,"[]",,"1"
"335264","149581","1429","1689","24","2020-09-06","Orange Local (500g)",,"600.0000","600.0000","regular","2",,"[]",,"1"
"335265","149581","1429","1705","24","2020-09-06","Tree tomato (1kg)",,"1400.0000","1400.0000","regular","1",,"[]",,"1"
"335266","149581","1429","1707","24","2020-09-06","Watermelon (Big Size)",,"3000.0000","3000.0000","large","1",,"[]",,"1"
"335267","149582","384","10645","128","2020-09-06","Carrot 1Kg",,"840.0000","840.0000","1kg","1",,"[]",,"1"
"335268","149582","384","10951","128","2020-09-06","Broccoli 1 Piece",,"1000.0000","1000.0000","medium","3",,"[]",,"1"
"335269","149582","384","10628","128","2020-09-06","Ginger Unpeeled 1Kg",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"335270","149582","384","10827","128","2020-09-06","Lemon green 1KG",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"335271","149582","384","10601","128","2020-09-06","Apple Green (Piece)",,"420.0000","420.0000","regular","4",,"[]",,"1"
"335272","149582","384","11098","128","2020-09-06","Boeuf Roti 1KG",,"4800.0000","4800.0000","1kg","1",,"[]",,"1"
"335273","149583","3125","12843","130","2020-09-06","Omelette chapati in rolex with minced meat",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"335274","149583","3125","10740","130","2020-09-06","Fresh smoothie mixed juice",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"335275","149584","5171","13205","154","2020-09-06","Liver","cut them into pieces","4000.0000","4000.0000","1 Kg","2",,"[]",,"1"
"335276","149585","1430","201","8","2020-09-06","Vegetable Soup",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"335277","149585","1430","307","8","2020-09-06","African tea",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"335278","149585","1430","312","8","2020-09-06","Canaberra Samosa",,"500.0000","500.0000","regular","2",,"[]",,"1"
"335279","149585","1430","294","8","2020-09-06","Canaberra Chapati",,"500.0000","500.0000","regular","1",,"[]",,"1"
"335280","149585","1430","201","8","2020-09-06","Vegetable Soup",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"335281","149586","3125","11255","135","2020-09-06","Mango Twist",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"335282","149586","3125","11015","135","2020-09-06","Chicken Chappo Wrap",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"335283","149587","2839","10615","128","2020-09-06","Plantain Yellow 1Kg",,"1200.0000","1200.0000","1kg","1",,"[]",,"1"
"335284","149587","2839","10562","128","2020-09-06","Garden Peas 1Kg",,"1800.0000","1800.0000","regular","1",,"[]",,"1"
"335285","149587","2839","10619","128","2020-09-06","Peanut ground 1Kg",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"335286","149587","2839","12678","128","2020-09-06","Garlic peeled 500mg",,"1800.0000","1800.0000","regular","1",,"[]",,"1"
"335287","149587","2839","10634","128","2020-09-06","Eggplant (Piece)",,"240.0000","240.0000","medium","2",,"[]",,"1"
"335288","149587","2839","12676","128","2020-09-06","Ginger unpeeled 500mg",,"1200.0000","1200.0000","regular","1",,"[]",,"1"
"335289","149587","2839","10518","128","2020-09-06","Sweet banana(big) Kamara",,"1800.0000","1800.0000","regular","1",,"[]",,"1"
"335290","149587","2839","10592","128","2020-09-06","Mandarine 1/2Kg",,"1200.0000","1200.0000","1/2 Kg","1",,"[]",,"1"
"335291","149587","2839","10827","128","2020-09-06","Lemon green 1KG",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"335292","149587","2839","11954","128","2020-09-06","Meat tenderizer 50g",,"1200.0000","1200.0000","regular","1",,"[]",,"1"
"335293","149588","17391","1672","24","2020-09-06","Lemon Green (500g)",,"1250.0000","1250.0000","regular","1",,"[]",,"1"
"335294","149588","17391","7470","24","2020-09-06","Guava (500gm)",,"1000.0000","1000.0000","medium","1",,"[]",,"1"
"335295","149588","17391","1648","24","2020-09-06","Potato irish (500g)",,"280.0000","280.0000","regular","1",,"[]",,"1"
"335296","149588","17391","1658","24","2020-09-06","Zucchini medium size (Piece)",,"1000.0000","1000.0000","regular","2",,"[]",,"1"
"335297","149588","17391","1567","24","2020-09-06","Bell pepper colored-red (500g)",,"1750.0000","1750.0000","regular","1",,"[]",,"1"
"335298","149589","17410","5476","64","2020-09-06","Full Java breakfast",,"6400.0000","6400.0000","regular","1",,"[{""addon_name"":""Ham"",""addon_category"":""Choice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335299","149590","967","5462","64","2020-09-06","Breakfast Burritos",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Sausage"",""addon_category"":""Choice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"335300","149591","792","8270","97","2020-09-06","Tally Sandwich packet (10 pcs)",,"1000.0000","1000.0000","regular","1",,"[]",,"1"
"335301","149592","17391","1480","2","2020-09-06","Nil Mineral Water",,"300.0000","300.0000","regular","6",,"[{""addon_name"":""1.5l"",""addon_category"":""Nil Mineral Water"",""addon_qty"":1,""addon_price"":400}]",,"1"
